SDR_Valuations,Currency,US_Dollar equivalent
22/05/2018,U.K. pound,0.1157
23/05/2018,U.K. pound,0.1147
24/05/2018,U.K. pound,0.1152
25/05/2018,U.K. pound,0.1147
29/05/2018,U.K. pound,0.1139
30/05/2018,U.K. pound,0.1141
31/05/2018,U.K. pound,0.1145
01/06/2018,U.K. pound,0.1145
04/06/2018,U.K. pound,0.1150
05/06/2018,U.K. pound,0.1148
06/06/2018,U.K. pound,0.1153
07/06/2018,U.K. pound,0.1156
08/06/2018,U.K. pound,0.1151
11/06/2018,U.K. pound,0.1148
12/06/2018,U.K. pound,0.1151
13/06/2018,U.K. pound,0.1146
14/06/2018,U.K. pound,0.1154
15/06/2018,U.K. pound,0.1142
18/06/2018,U.K. pound,0.1139
19/06/2018,U.K. pound,0.1132
20/06/2018,U.K. pound,0.1131
21/06/2018,U.K. pound,0.1133
22/06/2018,U.K. pound,0.1143
25/06/2018,U.K. pound,0.1139
26/06/2018,U.K. pound,0.1138
27/06/2018,U.K. pound,0.1135
28/06/2018,U.K. pound,0.1126
29/06/2018,U.K. pound,0.1129
02/07/2018,U.K. pound,0.1131
03/07/2018,U.K. pound,0.1133
05/07/2018,U.K. pound,0.1138
06/07/2018,U.K. pound,0.1138
09/07/2018,U.K. pound,0.1146
10/07/2018,U.K. pound,0.1137
11/07/2018,U.K. pound,0.1138
12/07/2018,U.K. pound,0.1134
13/07/2018,U.K. pound,0.1128
16/07/2018,U.K. pound,0.1141
17/07/2018,U.K. pound,0.1138
18/07/2018,U.K. pound,0.1120
19/07/2018,U.K. pound,0.1116
20/07/2018,U.K. pound,0.1120
23/07/2018,U.K. pound,0.1130
24/07/2018,U.K. pound,0.1129
25/07/2018,U.K. pound,0.1131
26/07/2018,U.K. pound,0.1132
27/07/2018,U.K. pound,0.1126
30/07/2018,U.K. pound,0.1127
31/07/2018,U.K. pound,0.1131
01/08/2018,U.K. pound,0.1128
02/08/2018,U.K. pound,0.1127
03/08/2018,U.K. pound,0.1118
06/08/2018,U.K. pound,0.1112
07/08/2018,U.K. pound,0.1114
08/08/2018,U.K. pound,0.1105
09/08/2018,U.K. pound,0.1108
10/08/2018,U.K. pound,0.1098
13/08/2018,U.K. pound,0.1096
14/08/2018,U.K. pound,0.1098
15/08/2018,U.K. pound,0.1092
16/08/2018,U.K. pound,0.1091
17/08/2018,U.K. pound,0.1092
20/08/2018,U.K. pound,0.1096
21/08/2018,U.K. pound,0.1103
22/08/2018,U.K. pound,0.1108
23/08/2018,U.K. pound,0.1109
24/08/2018,U.K. pound,0.1105
27/08/2018,U.K. pound,0.1104
28/08/2018,U.K. pound,0.1108
29/08/2018,U.K. pound,0.1108
30/08/2018,U.K. pound,0.1119
31/08/2018,U.K. pound,0.1118
04/09/2018,U.K. pound,0.1102
05/09/2018,U.K. pound,0.1102
06/09/2018,U.K. pound,0.1112
07/09/2018,U.K. pound,0.1119
10/09/2018,U.K. pound,0.1111
11/09/2018,U.K. pound,0.1119
12/09/2018,U.K. pound,0.1116
13/09/2018,U.K. pound,0.1123
14/09/2018,U.K. pound,0.1128
17/09/2018,U.K. pound,0.1126
18/09/2018,U.K. pound,0.1129
19/09/2018,U.K. pound,0.1133
20/09/2018,U.K. pound,0.1137
21/09/2018,U.K. pound,0.1134
24/09/2018,U.K. pound,0.1128
25/09/2018,U.K. pound,0.1131
26/09/2018,U.K. pound,0.1130
27/09/2018,U.K. pound,0.1129
28/09/2018,U.K. pound,0.1121
01/10/2018,U.K. pound,0.1121
02/10/2018,U.K. pound,0.1113
03/10/2018,U.K. pound,0.1116
04/10/2018,U.K. pound,0.1116
05/10/2018,U.K. pound,0.1121
09/10/2018,U.K. pound,0.1122
10/10/2018,U.K. pound,0.1131
11/10/2018,U.K. pound,0.1135
12/10/2018,U.K. pound,0.1136
15/10/2018,U.K. pound,0.1132
16/10/2018,U.K. pound,0.1136
17/10/2018,U.K. pound,0.1129
18/10/2018,U.K. pound,0.1128
19/10/2018,U.K. pound,0.1120
22/10/2018,U.K. pound,0.1120
23/10/2018,U.K. pound,0.1116
24/10/2018,U.K. pound,0.1110
25/10/2018,U.K. pound,0.1108
26/10/2018,U.K. pound,0.1099
29/10/2018,U.K. pound,0.1102
30/10/2018,U.K. pound,0.1095
31/10/2018,U.K. pound,0.1098
01/11/2018,U.K. pound,0.1110
02/11/2018,U.K. pound,0.1119
05/11/2018,U.K. pound,0.1118
06/11/2018,U.K. pound,0.1123
07/11/2018,U.K. pound,0.1131
08/11/2018,U.K. pound,0.1126
09/11/2018,U.K. pound,0.1120
12/11/2018,U.K. pound,0.1106
13/11/2018,U.K. pound,0.1111
14/11/2018,U.K. pound,0.1112
15/11/2018,U.K. pound,0.1101
16/11/2018,U.K. pound,0.1101
19/11/2018,U.K. pound,0.1101
20/11/2018,U.K. pound,0.1104
21/11/2018,U.K. pound,0.1101
26/11/2018,U.K. pound,0.1105
27/11/2018,U.K. pound,0.1095
28/11/2018,U.K. pound,0.1100
29/11/2018,U.K. pound,0.1097
30/11/2018,U.K. pound,0.1096
03/12/2018,U.K. pound,0.1093
04/12/2018,U.K. pound,0.1101
05/12/2018,U.K. pound,0.1098
06/12/2018,U.K. pound,0.1095
07/12/2018,U.K. pound,0.1098
10/12/2018,U.K. pound,0.1088
11/12/2018,U.K. pound,0.1083
12/12/2018,U.K. pound,0.1078
13/12/2018,U.K. pound,0.1088
14/12/2018,U.K. pound,0.1079
17/12/2018,U.K. pound,0.1086
18/12/2018,U.K. pound,0.1091
19/12/2018,U.K. pound,0.1087
20/12/2018,U.K. pound,0.1090
21/12/2018,U.K. pound,0.1089
26/12/2018,U.K. pound,0.1089
27/12/2018,U.K. pound,0.1085
28/12/2018,U.K. pound,0.1091
02/01/2019,U.K. pound,0.1088
03/01/2019,U.K. pound,0.1079
04/01/2019,U.K. pound,0.1089
07/01/2019,U.K. pound,0.1096
08/01/2019,U.K. pound,0.1098
09/01/2019,U.K. pound,0.1094
10/01/2019,U.K. pound,0.1095
11/01/2019,U.K. pound,0.1102
14/01/2019,U.K. pound,0.1107
15/01/2019,U.K. pound,0.1105
16/01/2019,U.K. pound,0.1104
17/01/2019,U.K. pound,0.1109
18/01/2019,U.K. pound,0.1112
22/01/2019,U.K. pound,0.1108
23/01/2019,U.K. pound,0.1120
24/01/2019,U.K. pound,0.1119
25/01/2019,U.K. pound,0.1125
28/01/2019,U.K. pound,0.1130
29/01/2019,U.K. pound,0.1131
30/01/2019,U.K. pound,0.1126
31/01/2019,U.K. pound,0.1128
01/02/2019,U.K. pound,0.1123
04/02/2019,U.K. pound,0.1123
05/02/2019,U.K. pound,0.1118
06/02/2019,U.K. pound,0.1113
07/02/2019,U.K. pound,0.1106
08/02/2019,U.K. pound,0.1114
11/02/2019,U.K. pound,0.1110
12/02/2019,U.K. pound,0.1105
13/02/2019,U.K. pound,0.1112
14/02/2019,U.K. pound,0.1101
15/02/2019,U.K. pound,0.1102
19/02/2019,U.K. pound,0.1110
20/02/2019,U.K. pound,0.1119
21/02/2019,U.K. pound,0.1122
22/02/2019,U.K. pound,0.1118
25/02/2019,U.K. pound,0.1125
26/02/2019,U.K. pound,0.1135
27/02/2019,U.K. pound,0.1145
28/02/2019,U.K. pound,0.1143
01/03/2019,U.K. pound,0.1137
04/03/2019,U.K. pound,0.1133
05/03/2019,U.K. pound,0.1133
06/03/2019,U.K. pound,0.1129
07/03/2019,U.K. pound,0.1129
08/03/2019,U.K. pound,0.1124
11/03/2019,U.K. pound,0.1119
12/03/2019,U.K. pound,0.1122
13/03/2019,U.K. pound,0.1131
14/03/2019,U.K. pound,0.1137
15/03/2019,U.K. pound,0.1140
18/03/2019,U.K. pound,0.1140
19/03/2019,U.K. pound,0.1141
20/03/2019,U.K. pound,0.1136
21/03/2019,U.K. pound,0.1128
22/03/2019,U.K. pound,0.1130
25/03/2019,U.K. pound,0.1133
26/03/2019,U.K. pound,0.1138
27/03/2019,U.K. pound,0.1137
28/03/2019,U.K. pound,0.1128
29/03/2019,U.K. pound,0.1126
01/04/2019,U.K. pound,0.1126
02/04/2019,U.K. pound,0.1122
03/04/2019,U.K. pound,0.1132
04/04/2019,U.K. pound,0.1130
05/04/2019,U.K. pound,0.1123
08/04/2019,U.K. pound,0.1122
09/04/2019,U.K. pound,0.1125
10/04/2019,U.K. pound,0.1124
11/04/2019,U.K. pound,0.1126
12/04/2019,U.K. pound,0.1124
15/04/2019,U.K. pound,0.1127
16/04/2019,U.K. pound,0.1125
17/04/2019,U.K. pound,0.1121
18/04/2019,U.K. pound,0.1118
19/04/2019,U.K. pound,0.1117
22/04/2019,U.K. pound,0.1116
23/04/2019,U.K. pound,0.1118
24/04/2019,U.K. pound,0.1112
25/04/2019,U.K. pound,0.1106
26/04/2019,U.K. pound,0.1110
29/04/2019,U.K. pound,0.1111
30/04/2019,U.K. pound,0.1118
01/05/2019,U.K. pound,0.1123
02/05/2019,U.K. pound,0.1122
03/05/2019,U.K. pound,0.1117
06/05/2019,U.K. pound,0.1127
07/05/2019,U.K. pound,0.1125
08/05/2019,U.K. pound,0.1119
09/05/2019,U.K. pound,0.1116
10/05/2019,U.K. pound,0.1119
13/05/2019,U.K. pound,0.1119
14/05/2019,U.K. pound,0.1113
15/05/2019,U.K. pound,0.1109
16/05/2019,U.K. pound,0.1102
17/05/2019,U.K. pound,0.1096
20/05/2019,U.K. pound,0.1095
21/05/2019,U.K. pound,0.1091
22/05/2019,U.K. pound,0.1089
23/05/2019,U.K. pound,0.1087
24/05/2019,U.K. pound,0.1091
28/05/2019,U.K. pound,0.1089
29/05/2019,U.K. pound,0.1087
30/05/2019,U.K. pound,0.1086
31/05/2019,U.K. pound,0.1081
03/06/2019,U.K. pound,0.1087
04/06/2019,U.K. pound,0.1091
05/06/2019,U.K. pound,0.1092
06/06/2019,U.K. pound,0.1091
07/06/2019,U.K. pound,0.1093
10/06/2019,U.K. pound,0.1089
11/06/2019,U.K. pound,0.1092
12/06/2019,U.K. pound,0.1094
13/06/2019,U.K. pound,0.1089
14/06/2019,U.K. pound,0.1086
17/06/2019,U.K. pound,0.1082
18/06/2019,U.K. pound,0.1077
19/06/2019,U.K. pound,0.1082
20/06/2019,U.K. pound,0.1092
21/06/2019,U.K. pound,0.1088
24/06/2019,U.K. pound,0.1095
25/06/2019,U.K. pound,0.1096
26/06/2019,U.K. pound,0.1091
27/06/2019,U.K. pound,0.1093
28/06/2019,U.K. pound,0.1090
01/07/2019,U.K. pound,0.1086
02/07/2019,U.K. pound,0.1085
03/07/2019,U.K. pound,0.1080
05/07/2019,U.K. pound,0.1078
08/07/2019,U.K. pound,0.1076
09/07/2019,U.K. pound,0.1071
10/07/2019,U.K. pound,0.1072
11/07/2019,U.K. pound,0.1079
12/07/2019,U.K. pound,0.1077
15/07/2019,U.K. pound,0.1078
16/07/2019,U.K. pound,0.1067
17/07/2019,U.K. pound,0.1066
18/07/2019,U.K. pound,0.1072
19/07/2019,U.K. pound,0.1078
22/07/2019,U.K. pound,0.1072
23/07/2019,U.K. pound,0.1071
24/07/2019,U.K. pound,0.1076
25/07/2019,U.K. pound,0.1074
26/07/2019,U.K. pound,0.1068
29/07/2019,U.K. pound,0.1059
30/07/2019,U.K. pound,0.1046
31/07/2019,U.K. pound,0.1046
01/08/2019,U.K. pound,0.1040
02/08/2019,U.K. pound,0.1040
05/08/2019,U.K. pound,0.1045
06/08/2019,U.K. pound,0.1047
07/08/2019,U.K. pound,0.1043
08/08/2019,U.K. pound,0.1044
09/08/2019,U.K. pound,0.1039
12/08/2019,U.K. pound,0.1039
13/08/2019,U.K. pound,0.1039
14/08/2019,U.K. pound,0.1040
15/08/2019,U.K. pound,0.1039
16/08/2019,U.K. pound,0.1045
19/08/2019,U.K. pound,0.1042
20/08/2019,U.K. pound,0.1038
21/08/2019,U.K. pound,0.1042
22/08/2019,U.K. pound,0.1043
23/08/2019,U.K. pound,0.1050
26/08/2019,U.K. pound,0.1052
27/08/2019,U.K. pound,0.1053
28/08/2019,U.K. pound,0.1049
29/08/2019,U.K. pound,0.1048
30/08/2019,U.K. pound,0.1047
03/09/2019,U.K. pound,0.1034
04/09/2019,U.K. pound,0.1049
05/09/2019,U.K. pound,0.1060
06/09/2019,U.K. pound,0.1057
09/09/2019,U.K. pound,0.1064
10/09/2019,U.K. pound,0.1060
11/09/2019,U.K. pound,0.1062
12/09/2019,U.K. pound,0.1059
13/09/2019,U.K. pound,0.1070
16/09/2019,U.K. pound,0.1070
17/09/2019,U.K. pound,0.1066
18/09/2019,U.K. pound,0.1071
19/09/2019,U.K. pound,0.1070
20/09/2019,U.K. pound,0.1074
23/09/2019,U.K. pound,0.1068
24/09/2019,U.K. pound,0.1070
25/09/2019,U.K. pound,0.1067
26/09/2019,U.K. pound,0.1061
27/09/2019,U.K. pound,0.1058
30/09/2019,U.K. pound,0.1057
01/10/2019,U.K. pound,0.1057
02/10/2019,U.K. pound,0.1053
03/10/2019,U.K. pound,0.1056
04/10/2019,U.K. pound,0.1060
07/10/2019,U.K. pound,0.1060
08/10/2019,U.K. pound,0.1050
09/10/2019,U.K. pound,0.1051
10/10/2019,U.K. pound,0.1052
11/10/2019,U.K. pound,0.1080
15/10/2019,U.K. pound,0.1087
16/10/2019,U.K. pound,0.1096
17/10/2019,U.K. pound,0.1107
18/10/2019,U.K. pound,0.1108
21/10/2019,U.K. pound,0.1115
22/10/2019,U.K. pound,0.1114
23/10/2019,U.K. pound,0.1105
24/10/2019,U.K. pound,0.1108
25/10/2019,U.K. pound,0.1103
28/10/2019,U.K. pound,0.1103
29/10/2019,U.K. pound,0.1104
30/10/2019,U.K. pound,0.1108
31/10/2019,U.K. pound,0.1114
01/11/2019,U.K. pound,0.1114
04/11/2019,U.K. pound,0.1110
05/11/2019,U.K. pound,0.1109
06/11/2019,U.K. pound,0.1107
07/11/2019,U.K. pound,0.1102
08/11/2019,U.K. pound,0.1100
11/11/2019,U.K. pound,0.1103
12/11/2019,U.K. pound,0.1103
13/11/2019,U.K. pound,0.1103
14/11/2019,U.K. pound,0.1103
15/11/2019,U.K. pound,0.1107
18/11/2019,U.K. pound,0.1113
19/11/2019,U.K. pound,0.1112
20/11/2019,U.K. pound,0.1108
21/11/2019,U.K. pound,0.1113
22/11/2019,U.K. pound,0.1107
25/11/2019,U.K. pound,0.1106
26/11/2019,U.K. pound,0.1106
27/11/2019,U.K. pound,0.1108
02/12/2019,U.K. pound,0.1110
03/12/2019,U.K. pound,0.1117
04/12/2019,U.K. pound,0.1123
05/12/2019,U.K. pound,0.1129
06/12/2019,U.K. pound,0.1128
09/12/2019,U.K. pound,0.1132
10/12/2019,U.K. pound,0.1132
11/12/2019,U.K. pound,0.1130
12/12/2019,U.K. pound,0.1133
13/12/2019,U.K. pound,0.1151
16/12/2019,U.K. pound,0.1149
17/12/2019,U.K. pound,0.1135
18/12/2019,U.K. pound,0.1126
19/12/2019,U.K. pound,0.1125
20/12/2019,U.K. pound,0.1119
23/12/2019,U.K. pound,0.1116
26/12/2019,U.K. pound,0.1118
27/12/2019,U.K. pound,0.1124
30/12/2019,U.K. pound,0.1128
02/01/2020,U.K. pound,0.1134
03/01/2020,U.K. pound,0.1122
06/01/2020,U.K. pound,0.1131
07/01/2020,U.K. pound,0.1130
08/01/2020,U.K. pound,0.1127
09/01/2020,U.K. pound,0.1119
10/01/2020,U.K. pound,0.1124
13/01/2020,U.K. pound,0.1114
14/01/2020,U.K. pound,0.1117
15/01/2020,U.K. pound,0.1118
16/01/2020,U.K. pound,0.1123
17/01/2020,U.K. pound,0.1121
21/01/2020,U.K. pound,0.1122
22/01/2020,U.K. pound,0.1126
23/01/2020,U.K. pound,0.1128
24/01/2020,U.K. pound,0.1125
27/01/2020,U.K. pound,0.1124
28/01/2020,U.K. pound,0.1119
29/01/2020,U.K. pound,0.1119
30/01/2020,U.K. pound,0.1124
31/01/2020,U.K. pound,0.1128
03/02/2020,U.K. pound,0.1122
04/02/2020,U.K. pound,0.1118
05/02/2020,U.K. pound,0.1123
06/02/2020,U.K. pound,0.1114
07/02/2020,U.K. pound,0.1111
10/02/2020,U.K. pound,0.1111
11/02/2020,U.K. pound,0.1111
12/02/2020,U.K. pound,0.1116
13/02/2020,U.K. pound,0.1116
14/02/2020,U.K. pound,0.1120
18/02/2020,U.K. pound,0.1121
19/02/2020,U.K. pound,0.1116
20/02/2020,U.K. pound,0.1106
21/02/2020,U.K. pound,0.1113
24/02/2020,U.K. pound,0.1109
25/02/2020,U.K. pound,0.1114
26/02/2020,U.K. pound,0.1111
27/02/2020,U.K. pound,0.1106
28/02/2020,U.K. pound,0.1107
02/03/2020,U.K. pound,0.1099
03/03/2020,U.K. pound,0.1099
04/03/2020,U.K. pound,0.1100
05/03/2020,U.K. pound,0.1111
06/03/2020,U.K. pound,0.1118
09/03/2020,U.K. pound,0.1126
10/03/2020,U.K. pound,0.1120
11/03/2020,U.K. pound,0.1110
12/03/2020,U.K. pound,0.1094
13/03/2020,U.K. pound,0.1076
16/03/2020,U.K. pound,0.1059
17/03/2020,U.K. pound,0.1041
18/03/2020,U.K. pound,0.1025
19/03/2020,U.K. pound,0.0992
20/03/2020,U.K. pound,0.1010
23/03/2020,U.K. pound,0.0991
24/03/2020,U.K. pound,0.1009
25/03/2020,U.K. pound,0.1021
26/03/2020,U.K. pound,0.1029
27/03/2020,U.K. pound,0.1050
30/03/2020,U.K. pound,0.1067
31/03/2020,U.K. pound,0.1062
01/04/2020,U.K. pound,0.1064
02/04/2020,U.K. pound,0.1070
03/04/2020,U.K. pound,0.1055
06/04/2020,U.K. pound,0.1058
07/04/2020,U.K. pound,0.1056
08/04/2020,U.K. pound,0.1061
09/04/2020,U.K. pound,0.1069
10/04/2020,U.K. pound,0.1073
13/04/2020,U.K. pound,0.1073
14/04/2020,U.K. pound,0.1078
15/04/2020,U.K. pound,0.1075
16/04/2020,U.K. pound,0.1074
17/04/2020,U.K. pound,0.1070
20/04/2020,U.K. pound,0.1071
21/04/2020,U.K. pound,0.1060
22/04/2020,U.K. pound,0.1063
23/04/2020,U.K. pound,0.1061
24/04/2020,U.K. pound,0.1062
27/04/2020,U.K. pound,0.1070
28/04/2020,U.K. pound,0.1074
29/04/2020,U.K. pound,0.1065
30/04/2020,U.K. pound,0.1075
01/05/2020,U.K. pound,0.1079
04/05/2020,U.K. pound,0.1066
05/05/2020,U.K. pound,0.1070
06/05/2020,U.K. pound,0.1064
07/05/2020,U.K. pound,0.1063
08/05/2020,U.K. pound,0.1064
11/05/2020,U.K. pound,0.1059
12/05/2020,U.K. pound,0.1061
13/05/2020,U.K. pound,0.1057
14/05/2020,U.K. pound,0.1048
15/05/2020,U.K. pound,0.1048
18/05/2020,U.K. pound,0.1042
19/05/2020,U.K. pound,0.1053
20/05/2020,U.K. pound,0.1055
21/05/2020,U.K. pound,0.1051
22/05/2020,U.K. pound,0.1047
26/05/2020,U.K. pound,0.1058
27/05/2020,U.K. pound,0.1060
28/05/2020,U.K. pound,0.1052
29/05/2020,U.K. pound,0.1059
01/06/2020,U.K. pound,0.1064
02/06/2020,U.K. pound,0.1079
03/06/2020,U.K. pound,0.1082
04/06/2020,U.K. pound,0.1077
05/06/2020,U.K. pound,0.1086
08/06/2020,U.K. pound,0.1086
09/06/2020,U.K. pound,0.1087
10/06/2020,U.K. pound,0.1098
11/06/2020,U.K. pound,0.1090
12/06/2020,U.K. pound,0.1085
15/06/2020,U.K. pound,0.1075
16/06/2020,U.K. pound,0.1087
17/06/2020,U.K. pound,0.1080
18/06/2020,U.K. pound,0.1076
19/06/2020,U.K. pound,0.1064
22/06/2020,U.K. pound,0.1064
23/06/2020,U.K. pound,0.1070
24/06/2020,U.K. pound,0.1076
25/06/2020,U.K. pound,0.1069
26/06/2020,U.K. pound,0.1067
29/06/2020,U.K. pound,0.1059
30/06/2020,U.K. pound,0.1055
01/07/2020,U.K. pound,0.1066
02/07/2020,U.K. pound,0.1075
07/07/2020,U.K. pound,0.1074
08/07/2020,U.K. pound,0.1077
09/07/2020,U.K. pound,0.1086
10/07/2020,U.K. pound,0.1084
13/07/2020,U.K. pound,0.1083
14/07/2020,U.K. pound,0.1076
15/07/2020,U.K. pound,0.1085
16/07/2020,U.K. pound,0.1077
17/07/2020,U.K. pound,0.1079
20/07/2020,U.K. pound,0.1083
21/07/2020,U.K. pound,0.1092
22/07/2020,U.K. pound,0.1091
23/07/2020,U.K. pound,0.1093
24/07/2020,U.K. pound,0.1094
27/07/2020,U.K. pound,0.1106
28/07/2020,U.K. pound,0.1107
29/07/2020,U.K. pound,0.1114
30/07/2020,U.K. pound,0.1119
31/07/2020,U.K. pound,0.1129
03/08/2020,U.K. pound,0.1119
04/08/2020,U.K. pound,0.1120
05/08/2020,U.K. pound,0.1128
06/08/2020,U.K. pound,0.1132
07/08/2020,U.K. pound,0.1124
10/08/2020,U.K. pound,0.1119
11/08/2020,U.K. pound,0.1125
12/08/2020,U.K. pound,0.1121
13/08/2020,U.K. pound,0.1126
14/08/2020,U.K. pound,0.1126
17/08/2020,U.K. pound,0.1125
18/08/2020,U.K. pound,0.1131
19/08/2020,U.K. pound,0.1136
20/08/2020,U.K. pound,0.1128
21/08/2020,U.K. pound,0.1130
24/08/2020,U.K. pound,0.1127
25/08/2020,U.K. pound,0.1128
26/08/2020,U.K. pound,0.1130
27/08/2020,U.K. pound,0.1134
28/08/2020,U.K. pound,0.1143
31/08/2020,U.K. pound,0.1144
01/09/2020,U.K. pound,0.1158
02/09/2020,U.K. pound,0.1149
03/09/2020,U.K. pound,0.1139
08/09/2020,U.K. pound,0.1123
09/09/2020,U.K. pound,0.1111
10/09/2020,U.K. pound,0.1119
11/09/2020,U.K. pound,0.1103
14/09/2020,U.K. pound,0.1107
15/09/2020,U.K. pound,0.1110
16/09/2020,U.K. pound,0.1114
17/09/2020,U.K. pound,0.1114
18/09/2020,U.K. pound,0.1116
21/09/2020,U.K. pound,0.1105
22/09/2020,U.K. pound,0.1105
23/09/2020,U.K. pound,0.1094
24/09/2020,U.K. pound,0.1096
25/09/2020,U.K. pound,0.1092
28/09/2020,U.K. pound,0.1109
29/09/2020,U.K. pound,0.1106
30/09/2020,U.K. pound,0.1103
01/10/2020,U.K. pound,0.1103
02/10/2020,U.K. pound,0.1110
05/10/2020,U.K. pound,0.1113
06/10/2020,U.K. pound,0.1112
07/10/2020,U.K. pound,0.1106
08/10/2020,U.K. pound,0.1109
09/10/2020,U.K. pound,0.1112
13/10/2020,U.K. pound,0.1122
14/10/2020,U.K. pound,0.1113
15/10/2020,U.K. pound,0.1113
16/10/2020,U.K. pound,0.1108
19/10/2020,U.K. pound,0.1117
20/10/2020,U.K. pound,0.1113
21/10/2020,U.K. pound,0.1123
22/10/2020,U.K. pound,0.1126
23/10/2020,U.K. pound,0.1124
26/10/2020,U.K. pound,0.1122
27/10/2020,U.K. pound,0.1122
28/10/2020,U.K. pound,0.1113
29/10/2020,U.K. pound,0.1112
30/10/2020,U.K. pound,0.1116
02/11/2020,U.K. pound,0.1109
03/11/2020,U.K. pound,0.1116
04/11/2020,U.K. pound,0.1119
05/11/2020,U.K. pound,0.1124
06/11/2020,U.K. pound,0.1129
09/11/2020,U.K. pound,0.1132
10/11/2020,U.K. pound,0.1140
11/11/2020,U.K. pound,0.1140
12/11/2020,U.K. pound,0.1131
13/11/2020,U.K. pound,0.1132
16/11/2020,U.K. pound,0.1135
17/11/2020,U.K. pound,0.1141
18/11/2020,U.K. pound,0.1141
19/11/2020,U.K. pound,0.1139
20/11/2020,U.K. pound,0.1141
23/11/2020,U.K. pound,0.1149
24/11/2020,U.K. pound,0.1146
25/11/2020,U.K. pound,0.1146
30/11/2020,U.K. pound,0.1148
01/12/2020,U.K. pound,0.1145
02/12/2020,U.K. pound,0.1147
03/12/2020,U.K. pound,0.1155
04/12/2020,U.K. pound,0.1157
07/12/2020,U.K. pound,0.1139
08/12/2020,U.K. pound,0.1144
09/12/2020,U.K. pound,0.1157
10/12/2020,U.K. pound,0.1139
11/12/2020,U.K. pound,0.1133
14/12/2020,U.K. pound,0.1154
15/12/2020,U.K. pound,0.1150
16/12/2020,U.K. pound,0.1163
17/12/2020,U.K. pound,0.1170
18/12/2020,U.K. pound,0.1163
21/12/2020,U.K. pound,0.1141
22/12/2020,U.K. pound,0.1152
23/12/2020,U.K. pound,0.1153
04/01/2021,U.K. pound,0.1175
05/01/2021,U.K. pound,0.1168
06/01/2021,U.K. pound,0.1173
07/01/2021,U.K. pound,0.1166
08/01/2021,U.K. pound,0.1168
11/01/2021,U.K. pound,0.1159
12/01/2021,U.K. pound,0.1168
13/01/2021,U.K. pound,0.1175
14/01/2021,U.K. pound,0.1173
15/01/2021,U.K. pound,0.1172
19/01/2021,U.K. pound,0.1170
20/01/2021,U.K. pound,0.1175
21/01/2021,U.K. pound,0.1179
22/01/2021,U.K. pound,0.1175
25/01/2021,U.K. pound,0.1177
26/01/2021,U.K. pound,0.1175
27/01/2021,U.K. pound,0.1179
28/01/2021,U.K. pound,0.1173
29/01/2021,U.K. pound,0.1179
01/02/2021,U.K. pound,0.1178
02/02/2021,U.K. pound,0.1175
03/02/2021,U.K. pound,0.1171
04/02/2021,U.K. pound,0.1169
05/02/2021,U.K. pound,0.1176
08/02/2021,U.K. pound,0.1176
09/02/2021,U.K. pound,0.1184
10/02/2021,U.K. pound,0.1189
11/02/2021,U.K. pound,0.1188
12/02/2021,U.K. pound,0.1185
16/02/2021,U.K. pound,0.1197
17/02/2021,U.K. pound,0.1191
18/02/2021,U.K. pound,0.1198
19/02/2021,U.K. pound,0.1203
22/02/2021,U.K. pound,0.1205
23/02/2021,U.K. pound,0.1211
24/02/2021,U.K. pound,0.1215
25/02/2021,U.K. pound,0.1215
26/02/2021,U.K. pound,0.1197
01/03/2021,U.K. pound,0.1198
02/03/2021,U.K. pound,0.1197
03/03/2021,U.K. pound,0.1199
04/03/2021,U.K. pound,0.1198
05/03/2021,U.K. pound,0.1187
08/03/2021,U.K. pound,0.1189
09/03/2021,U.K. pound,0.1192
10/03/2021,U.K. pound,0.1192
11/03/2021,U.K. pound,0.1200
12/03/2021,U.K. pound,0.1193
15/03/2021,U.K. pound,0.1195
16/03/2021,U.K. pound,0.1192
17/03/2021,U.K. pound,0.1194
18/03/2021,U.K. pound,0.1199
19/03/2021,U.K. pound,0.1196
22/03/2021,U.K. pound,0.1192
23/03/2021,U.K. pound,0.1184
24/03/2021,U.K. pound,0.1179
25/03/2021,U.K. pound,0.1177
26/03/2021,U.K. pound,0.1184
29/03/2021,U.K. pound,0.1189
30/03/2021,U.K. pound,0.1182
31/03/2021,U.K. pound,0.1183
01/04/2021,U.K. pound,0.1184
02/04/2021,U.K. pound,0.1188
05/04/2021,U.K. pound,0.1192
06/04/2021,U.K. pound,0.1189
07/04/2021,U.K. pound,0.1187
08/04/2021,U.K. pound,0.1181
09/04/2021,U.K. pound,0.1179
12/04/2021,U.K. pound,0.1183
13/04/2021,U.K. pound,0.1180
14/04/2021,U.K. pound,0.1182
15/04/2021,U.K. pound,0.1183
16/04/2021,U.K. pound,0.1185
19/04/2021,U.K. pound,0.1196
20/04/2021,U.K. pound,0.1201
21/04/2021,U.K. pound,0.1198
22/04/2021,U.K. pound,0.1195
23/04/2021,U.K. pound,0.1194
26/04/2021,U.K. pound,0.1195
27/04/2021,U.K. pound,0.1196
28/04/2021,U.K. pound,0.1192
29/04/2021,U.K. pound,0.1198
30/04/2021,U.K. pound,0.1196
03/05/2021,U.K. pound,0.1192
04/05/2021,U.K. pound,0.1193
05/05/2021,U.K. pound,0.1196
06/05/2021,U.K. pound,0.1193
07/05/2021,U.K. pound,0.1196
10/05/2021,U.K. pound,0.1212
11/05/2021,U.K. pound,0.1214
